,date,tweet,clean_tweet,processed,sentiment,main_topic
743,2024-01-30,Hola valdría la pena que cuando hagan cambios dan un resumen de los cambios realizados en el contrato y no manden las 60 hojas completas. 😬 CharlyTip mejora la experiencia del cliente.,valdría pena hagan cambios dan resumen cambios realizados contrato manden 60 hojas completas . charlytip mejora experiencia cliente .,"['valdría', 'pena', 'hagan', 'cambios', 'dan', 'resumen', 'cambios', 'realizados', 'contrato', 'manden', '60', 'hojas', 'completas', 'charlytip', 'mejora', 'experiencia', 'cliente']",Neutral,Contrataciones
744,2024-02-01,Me encantan las respuestas de a las fallas repoadas en su App 🙄,encantan respuestas fallas repoadas app,"['encantan', 'respuestas', 'fallas', 'repoadas', 'app']",Neutral,Aplicación
745,2024-02-01,"de debito puedes pedir nu desde la app, tmb hey banco, yo tengo esa y no me piden minimo ni me cobran por manejo de cuenta, esa la abri xq tuve un pedo con la nomina en banamex y la usaba como para ahorrar pero ahora la uso casi para todo heejej, la tj fisica me costo 109 creo","debito puedes pedir nu app , tmb , piden minimo cobran manejo cuenta , abri xq pedo nomina banamex usaba ahorrar uso casi heejej , tj fisica costo 109 creo","['debito', 'puedes', 'pedir', 'nu', 'app', 'tmb', 'piden', 'minimo', 'cobran', 'manejo', 'cuenta', 'abri', 'xq', 'pedo', 'nomina', 'banamex', 'usaba', 'ahorrar', 'uso', 'casi', 'heejej', 'tj', 'fisica', 'costo', '109', 'creo']",Neutral,Aplicación
746,2024-02-02,"Y aprovecho el tuit para recomendarles a hey banco, yo lqm 🫶🏽 ni una sola queja en dos años","aprovecho tuit recomendarles , lqm sola queja dos años","['aprovecho', 'tuit', 'recomendarles', 'lqm', 'sola', 'queja', 'dos', 'años']",Neutral,Comentario
747,2024-02-06,interesante,interesante,['interesante'],Neutral,Comentario
748,2024-02-07,Mejor aumenten líneas de crédito! 😭😭😭😭,mejor aumenten líneas crédito !,"['mejor', 'aumenten', 'líneas', 'crédito']",Neutral,Crédito
749,2024-02-08,"Hey banco no, es ilimitado jajajaja, suena increíble.",", ilimitado jajajaja , suena increíble .","['ilimitado', 'jajajaja', 'suena', 'increíble']",Neutral,Comentario
750,2024-02-08,"Cada más agradecido de peenecer a !! Si ocupan un banco que solucione, este es el mero bueno! Thkss","cada agradecido peenecer ! ! ocupan solucione , mero bueno ! thkss","['cada', 'agradecido', 'peenecer', 'ocupan', 'solucione', 'mero', 'bueno', 'thkss']",Neutral,Ayuda
751,2024-02-08,"Por eso me encanta Su app es simplemente increíble! 💯. Además de ser super intuitiva, Cashback en todas tus compras…","encanta app simplemente increíble ! . además ser super intuitiva , cashback todas compras…","['encanta', 'app', 'simplemente', 'increíble', 'además', 'ser', 'super', 'intuitiva', 'cashback', 'todas', 'compras']",Positive,Aplicación
752,2024-02-08,"Aaawww que bonito, hey Banco mucho la cola :D","aaawww bonito , cola : d","['aaawww', 'bonito', 'cola', 'd']",Neutral,Comentario
753,2024-02-09,Gracias,,[],Neutral,Comentario
754,2024-02-10,trae la de hey banco 😍🥹 humilde mi chiquito,trae humilde chiquito,"['trae', 'humilde', 'chiquito']",Neutral,Comentario
755,2024-02-11,"Para los que se preguntan dónde conseguir la tarjeta, la pueden sacar en Hey Banco con muchos diseños a elegir","preguntan dónde conseguir , pueden sacar diseños elegir","['preguntan', 'dónde', 'conseguir', 'pueden', 'sacar', 'diseños', 'elegir']",Neutral,Comentario
756,2024-02-12,"Ya es lo que empezaré a hacer, gracias….","empezaré hacer , gracias… .","['empezaré', 'hacer', 'gracias']",Neutral,Comentario
757,2024-02-12,"Jajaj FIJA-TÈ como no te dije pero en fin.... so far, so good 😄🌈","jajaj fija-tè dije fin .... so far , so good","['jajaj', 'fija', 'tè', 'dije', 'fin', 'so', 'far', 'so', 'good']",Positive,Comentario
758,2024-02-12,"Mira amixe al fin, abrí mi cuenta me llegó super rápido, en 2 días, por dhl y pues nada, me ha encantado!! 🤩🤩🦄","mira amixe fin , abrí cuenta llegó super rápido , 2 , dhl pues , encantado ! !","['mira', 'amixe', 'fin', 'abrí', 'cuenta', 'llegó', 'super', 'rápido', '2', 'dhl', 'pues', 'encantado']",Positive,Comentario
759,2024-02-13,¡Celebra el amor con estilo este San Valentín! ❤️ Descubre las últimas colecciones de tus marcas favoritas aquí: SomosHey HeyMedia HeyBanco SanValentín Regalos,¡celebra amor estilo san valentín ! descubre últimas colecciones marcas favoritas aquí : somoshey heymedia sanvalentín regalos,"['celebra', 'amor', 'estilo', 'san', 'valentín', 'descubre', 'últimas', 'colecciones', 'marcas', 'favoritas', 'aquí', 'somoshey', 'heymedia', 'sanvalentín', 'regalos']",Positive,Comentario
760,2024-02-13,Comerciales tan ganadores como los Kansas Chiefs que nos dejó el SuperBowl este año: SomosHey HeyMedia HeyBanco Comerciales SBLVIII MichaelCera JLo MainScorsese,comerciales ganadores kansas chiefs dejó superbowl año : somoshey heymedia comerciales sblviii michaelcera jlo mainscorsese,"['comerciales', 'ganadores', 'kansas', 'chiefs', 'dejó', 'superbowl', 'año', 'somoshey', 'heymedia', 'comerciales', 'sblviii', 'michaelcera', 'jlo', 'mainscorsese']",Neutral,Comentario
761,2024-02-13,por favor de su apoyo para saber los módulos que tienen en CDMX. Gracias.,apoyo saber módulos cdmx . .,"['apoyo', 'saber', 'módulos', 'cdmx']",Neutral,Comentario
762,2024-02-19,"Ya se arregló, gracias.","arregló , .",['arregló'],Neutral,Comentario
763,2024-02-20,tenencia a 6MSI y los amo! 🥰 🫣,tenencia 6msi amo !,"['tenencia', '6msi', 'amo']",Neutral,Aplicación
764,2024-02-21,Al fin recuperé mi cuenta de Los amo! 🫱🏻‍🫲🏾,fin recuperé cuenta amo !,"['fin', 'recuperé', 'cuenta', 'amo']",Neutral,Aplicación
765,2024-02-22,"Hey, hey, hey, banco 👌✔️ Esto es perfecto",", , , perfecto",['perfecto'],Positive,Comentario
766,2024-02-29,Gracias por la información. Me fue muy útil.,información . útil .,"['información', 'útil']",Neutral,Contrataciones
767,2024-03-01,"Ya tengo 11 meses con la TDC garantizada con buen uso, cuando me van a graduar? Recuerdo que cuando la contraté decía 6 meses de buen uso :(","11 meses tdc garantizada buen uso , van graduar ? recuerdo contraté decía 6 meses buen uso : (","['11', 'meses', 'tdc', 'garantizada', 'buen', 'uso', 'van', 'graduar', 'recuerdo', 'contraté', 'decía', '6', 'meses', 'buen', 'uso']",Neutral,Crédito
768,2024-03-01,nunca falla 😎,nunca falla,"['nunca', 'falla']",Neutral,Comentario
769,2024-03-01,"Muchas gracias, ya salí del apuro gracias a y .",", salí apuro .","['salí', 'apuro']",Neutral,Comentario
770,2024-03-02,Gracias. Ya revisé,. revisé,['revisé'],Neutral,Comentario
771,2024-03-06,Jaja gracias! 👏,jaja !,['jaja'],Neutral,Comentario
772,2024-03-06,Te recomiendo,recomiendo,['recomiendo'],Neutral,Contrataciones
773,2024-03-08,Sábado Perpetuo 🙏,sábado perpetuo,"['sábado', 'perpetuo']",Neutral,Comentario
774,2024-03-13,Gracias por la atención,atención,['atención'],Neutral,Aplicación
775,2024-03-13,"Muchas gracias, ya quedó :)",", quedó : )",['quedó'],Neutral,Ayuda
776,2024-03-15,Agree contigo A la versh 👇🏽,agree contigo versh,"['agree', 'contigo', 'versh']",Positive,Comentario
777,2024-03-16,"Hice por mail una sugerencia en la app en cuanto a que den facilidades para modificar/actualizar un dato como lo es el número de cel. Me responden de que me comunique por teléfono, y a ver que me digan ahí. Qué facilidad ayuda viene a ser esa...!? Nomás no sacan de apuros. ✌🏽","hice mail sugerencia app cuanto den facilidades modificar/actualizar dato número cel . responden comunique teléfono , ver digan ahí . facilidad ayuda viene ser ... ! ? nomás sacan apuros .","['hice', 'mail', 'sugerencia', 'app', 'cuanto', 'den', 'facilidades', 'modificar', 'actualizar', 'dato', 'número', 'cel', 'responden', 'comunique', 'teléfono', 'ver', 'digan', 'ahí', 'facilidad', 'ayuda', 'viene', 'ser', 'nomás', 'sacan', 'apuros']",Neutral,Aplicación
778,2024-03-18,Gracias por la atención!,atención !,['atención'],Neutral,Aplicación
779,2024-03-18,"Hola, buenos días. Te atiende Luz, es un placer saludae. Para nosotros son muy impoantes tus comentarios, por lo que nos interesa saber más sobre tu experiencia. ¿Nos puedes brindar mayor detalle de la situación que presentas, por favor? 1",", buenos . atiende luz , placer saludae . impoantes comentarios , interesa saber experiencia . ¿nos puedes brindar mayor detalle situación presentas , ? 1","['buenos', 'atiende', 'luz', 'placer', 'saludae', 'impoantes', 'comentarios', 'interesa', 'saber', 'experiencia', 'nos', 'puedes', 'brindar', 'mayor', 'detalle', 'situación', 'presentas', '1']",Neutral,Comentario
780,2024-03-19,Gracias ya hable vía telefónica y se resolvió mi inquietud,hable vía telefónica resolvió inquietud,"['hable', 'vía', 'telefónica', 'resolvió', 'inquietud']",Neutral,Comentario
781,2024-03-22,Te amo Gran experiencia ir a la hey shop Lxs tqm,amo gran experiencia ir shop lxs tqm,"['amo', 'gran', 'experiencia', 'ir', 'shop', 'lxs', 'tqm']",Neutral,Aplicación
782,2024-03-23,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.","recomendaron charliehack50 telegram . puede ayudae solucionar problema . recuperé ayuda , recomiendo mejor rápida opción .","['recomendaron', 'charliehack50', 'telegram', 'puede', 'ayudae', 'solucionar', 'problema', 'recuperé', 'ayuda', 'recomiendo', 'mejor', 'rápida', 'opción']",Neutral,Ayuda
783,2024-03-26,Buen dia! Hay alguna promocion a MSI para el pago de tenencia del ? Saludos,buen dia ! alguna promocion msi pago tenencia ? saludos,"['buen', 'dia', 'alguna', 'promocion', 'msi', 'pago', 'tenencia', 'saludos']",Neutral,Contrataciones
784,2024-03-27,"Yo sí recomiendo! Aunque siento que es difícil que te la aprueben si nunca has tenido una, o si no tienes historial con banamex (al menos he escuchado casos así), mi primera tdc fue de heybanco y recomiendo, en ese tiempo daban 1 o 2% de recompensas en compras con la tarjeta+","recomiendo ! aunque siento difícil aprueben nunca , historial banamex ( menos escuchado casos ) , primera tdc recomiendo , tiempo daban 1 2 % recompensas compras tarjeta+","['recomiendo', 'aunque', 'siento', 'difícil', 'aprueben', 'nunca', 'historial', 'banamex', 'menos', 'escuchado', 'casos', 'primera', 'tdc', 'recomiendo', 'tiempo', 'daban', '1', '2', 'recompensas', 'compras', 'tarjeta']",Neutral,Contrataciones
785,2024-03-27,"Gracias a por invitarnos a conocer más sobre la colección retro así como los detalles y obsequios ! Mi Tarjeta es la de Anime , acorde para comprar los boletos de cine para la nueva película de rascaldoesnotdream","invitarnos conocer colección retro detalles obsequios ! anime , acorde comprar boletos cine nueva película rascaldoesnotdream","['invitarnos', 'conocer', 'colección', 'retro', 'detalles', 'obsequios', 'anime', 'acorde', 'comprar', 'boletos', 'cine', 'nueva', 'película', 'rascaldoesnotdream']",Neutral,Comentario
786,2024-03-28,Hola. Estaremos encantados de asistie de la mejor manera. Te invitamos a que nos escribas un DM y con gusto te ayudaremos con toda la información que requieres. Estaremos pendientes de ti.,. encantados asistie mejor manera . invitamos escribas dm gusto ayudaremos toda información requieres . pendientes .,"['encantados', 'asistie', 'mejor', 'manera', 'invitamos', 'escribas', 'dm', 'gusto', 'ayudaremos', 'toda', 'información', 'requieres', 'pendientes']",Neutral,Ayuda
787,2024-03-28,gracias didi por la confianza y incrementar mi línea de crédito a 20k ni y mean ofreciendo tanto crédito gracias solo faltaría los MSI,didi confianza incrementar línea crédito 20k mean ofreciendo crédito faltaría msi,"['didi', 'confianza', 'incrementar', 'línea', 'crédito', '20k', 'mean', 'ofreciendo', 'crédito', 'faltaría', 'msi']",Neutral,Aplicación
788,2024-03-28,"Hola! Gracias, acabo de enviar correo.","! , acabo enviar correo .","['acabo', 'enviar', 'correo']",Neutral,Comentario
789,2024-03-30,"hola, Les mande dm :)",", mande dm : )","['mande', 'dm']",Neutral,Ayuda
790,2024-03-30,Ayer me gané un sombrerito en y real me quedaba con mi outfit jajajaja y fui feliz todo el festival. Me lo chulearon mucho 💜☺️🤭,ayer gané sombrerito real quedaba outfit jajajaja feliz festival . chulearon,"['ayer', 'gané', 'sombrerito', 'real', 'quedaba', 'outfit', 'jajajaja', 'feliz', 'festival', 'chulearon']",Positive,Comentario
791,2024-03-31,A diferencia de ustedes han demostrado una verdadera comprensión de las necesidades de sus clientes. ¡Gracias por hacer posible que mis proyectos se hagan realidad! 🙌🏼💙,diferencia ustedes demostrado verdadera comprensión necesidades clientes . ¡gracias hacer posible proyectos hagan realidad !,"['diferencia', 'ustedes', 'demostrado', 'verdadera', 'comprensión', 'necesidades', 'clientes', 'gracias', 'hacer', 'posible', 'proyectos', 'hagan', 'realidad']",Neutral,Crédito
792,2024-03-31,TE AMO UN CHINGO 😍,amo chingo,"['amo', 'chingo']",Neutral,Aplicación
793,2024-04-04,Akamba regresa gracias a Aprovecha la venta PRE Cael presentada por Hey Banco. Disfruta de esta etapa única…,akamba regresa aprovecha venta pre cael presentada . disfruta etapa única…,"['akamba', 'regresa', 'aprovecha', 'venta', 'pre', 'cael', 'presentada', 'disfruta', 'etapa', 'única']",Neutral,Comentario
794,2024-04-04,Lo mío se resolvió fácil. Solo entra a la banca en línea desde una computadora y te dirá que estas bloqueado pero pones el token de tu cel y listo. Suee,resolvió fácil . entra banca línea computadora dirá bloqueado pones token cel . suee,"['resolvió', 'fácil', 'entra', 'banca', 'línea', 'computadora', 'dirá', 'bloqueado', 'pones', 'token', 'cel', 'suee']",Neutral,Contrataciones
795,2024-04-05,Para mí eso es más que suficiente.,suficiente .,['suficiente'],Neutral,Comentario
796,2024-04-07,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.","recomendaron charliehack50 telegram . puede ayudae solucionar problema . recuperé ayuda , recomiendo mejor rápida opción .","['recomendaron', 'charliehack50', 'telegram', 'puede', 'ayudae', 'solucionar', 'problema', 'recuperé', 'ayuda', 'recomiendo', 'mejor', 'rápida', 'opción']",Neutral,Ayuda
797,2024-04-10,También necesito ayuda,necesito ayuda,"['necesito', 'ayuda']",Neutral,Ayuda
798,2024-04-10,Listo!,!,[],Neutral,Comentario
799,2024-04-10,Gracias ya lo solucione,solucione,['solucione'],Neutral,Comentario
800,2024-04-12,"buenos días, llevo desde el otro fin de semana tratando de pagar mis tarjetas pero no puede transferir a hey banco desde mi cuenta principal. ME REGRESAN TODAS LAS TRANSFERECIAS AYUDA","buenos , llevo fin semana tratando pagar tarjetas puede transferir cuenta principal . regresan todas transferecias ayuda","['buenos', 'llevo', 'fin', 'semana', 'tratando', 'pagar', 'tarjetas', 'puede', 'transferir', 'cuenta', 'principal', 'regresan', 'todas', 'transferecias', 'ayuda']",Neutral,Comentario
801,2024-04-15,Y así es como le ganó la carrera de las fintech a Con una aplicación que siempre funciona y es amigable con el cliente.,ganó carrera fintech aplicación siempre funciona amigable cliente .,"['ganó', 'carrera', 'fintech', 'aplicación', 'siempre', 'funciona', 'amigable', 'cliente']",Neutral,Contrataciones
802,2024-04-16,Gracias,,[],Neutral,Comentario
803,2024-04-17,gracias 🤩,,[],Neutral,Comentario
804,2024-04-18,Gracias,,[],Neutral,Comentario
805,2024-04-18,los amo! Gracias ya pude entrar a mi App saludos 😆,amo ! pude entrar app saludos,"['amo', 'pude', 'entrar', 'app', 'saludos']",Neutral,Aplicación
806,2024-04-18,Sigue sin dejarme aumentar mi linea de la tarjeta de crédito garantizada,sigue dejarme aumentar linea crédito garantizada,"['sigue', 'dejarme', 'aumentar', 'linea', 'crédito', 'garantizada']",Neutral,Aplicación
807,2024-04-21,"Ahora confirmo, gracias estimado","confirmo , estimado","['confirmo', 'estimado']",Neutral,Comentario
808,2024-04-23,😔 de acuerdo!! Muchas gracias.,acuerdo ! ! .,['acuerdo'],Neutral,Comentario
809,2024-04-23,"Tío cuando me van a graduar, tengo la TDC garantizada ya hace más de un año que la saqué, y recuerdo que decían que con 6 meses de buen uso, ayuda :c","tío van graduar , tdc garantizada año saqué , recuerdo decían 6 meses buen uso , ayuda : c","['tío', 'van', 'graduar', 'tdc', 'garantizada', 'año', 'saqué', 'recuerdo', 'decían', '6', 'meses', 'buen', 'uso', 'ayuda', 'c']",Neutral,Ayuda
810,2024-04-25,"una duda, con quién tengo que ver si tengo problemas para aumentar mi línea de crédito de mi tarjeta hey garantizada, la app no me deja marca un error. Me pasa igual en mis 2 teléfonos que tengo.","duda , quién ver problemas aumentar línea crédito garantizada , app deja marca error . pasa igual 2 teléfonos .","['duda', 'quién', 'ver', 'problemas', 'aumentar', 'línea', 'crédito', 'garantizada', 'app', 'deja', 'marca', 'error', 'pasa', 'igual', '2', 'teléfonos']",Negative,Aplicación
